Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
MERCEDES-BENZ GLE350,3.5,6,Auto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXT03.5U2A,standard SUV,6,18,23,20,4,No,440
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Ethanol,CA,U2,California LEV-II ULEV,HMBXT03.5U2B,standard SUV,6,13,17,14,4,No,429
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HMBXT03.5U2B,standard SUV,5,13/18,17/22,14/19,4,No,429/457
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMBXT03.5U2A,standard SUV,5,18,22,19,4,No,457
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXT03.5U2A,standard SUV,6,18,22,19,4,No,457
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXT03.5U2B,standard SUV,6,18,22,19,4,No,457
MERCEDES-BENZ GLE400 4Matic,3,6,Auto-9,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMBXT03.0U2B,standard SUV,5,18,23,20,4,No,445
MERCEDES-BENZ GLE400 4Matic,3,6,Auto-9,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXT03.0U2B,standard SUV,6,18,23,20,4,No,445
MERCEDES-BENZ GLE550e 4Matic,3,6,Auto-7,4WD,Gasoline/Electricity,FA,B4,Federal Tier 2 Bin 4,HMBXT03.0HY1,standard SUV,6,20/38,23/50,21/43,7,Yes,296
MERCEDES-BENZ GLE550e 4Matic,3,6,Auto-7,4WD,Gasoline/Electricity,CA,L3ULEV50,California LEV-III ULEV50,HMBXT03.0HY1,standard SUV,7,20/38,23/50,21/43,7,Yes,296
MERCEDES-BENZ GLS450 4Matic,3,6,Auto-9,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMBXT03.0U2B,standard SUV,5,17,22,19,4,No,477
MERCEDES-BENZ GLS450 4Matic,3,6,Auto-9,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXT03.0U2B,standard SUV,6,17,22,19,4,No,477
MERCEDES-BENZ GLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMBXT05.5U2A,standard SUV,5,14,18,16,2,No,562
MERCEDES-BENZ GLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXT05.5U2A,standard SUV,6,14,18,16,2,No,562
MERCEDES-BENZ Maybach S600,6,12,Auto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HMBXJ06.0U2A,large car,6,13,21,16,2,No,565
MERCEDES-BENZ Maybach S600,6,12,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMBXJ06.0U2A,large car,6,13,21,16,2,No,565
MERCEDES-BENZ Maybach S650,6,12,Auto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HMBXJ06.0U2A,small car,6,13,21,16,2,No,561
MERCEDES-BENZ Maybach S650,6,12,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMBXJ06.0U2A,small car,6,13,21,16,2,No,561
MERCEDES-BENZ Metris,2,4,Auto-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMBXT02.0U2A,special purpose,5,20,23,22,5,No,413
MERCEDES-BENZ Metris,2,4,Auto-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMBXT02.0U2A,special purpose,5,21,24,22,5,No,396
MERCEDES-BENZ Metris,2,4,Auto-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMBXT02.0U2A,special purpose,7,20,23,22,5,No,413
MERCEDES-BENZ Metris,2,4,Auto-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMBXT02.0U2A,special purpose,7,21,24,22,5,No,396
MERCEDES-BENZ S550,4.7,8,Auto-9,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV05.5U2A,large car,5,18,26,21,4,No,434
MERCEDES-BENZ S550,4.7,8,Auto-9,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV05.5U2A,small car,5,17,25,20,4,No,445
MERCEDES-BENZ S550,4.7,8,Auto-9,2WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV05.5U2A,large car,6,18,26,21,4,No,434
MERCEDES-BENZ S550,4.7,8,Auto-9,2WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV05.5U2A,small car,6,17,25,20,4,No,445
MERCEDES-BENZ S550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV05.5U2A,large car,5,16,25,20,4,No,452
MERCEDES-BENZ S550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV05.5U2A,small car,5,17,25,20,4,No,443
MERCEDES-BENZ S550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV05.5U2A,large car,6,16,25,20,4,No,452
MERCEDES-BENZ S550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV05.5U2A,small car,6,17,25,20,4,No,443
MERCEDES-BENZ S550 4Matic Maybach,4.7,8,Auto-9,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV05.5U2A,large car,5,16,24,19,4,No,466
MERCEDES-BENZ S550 4Matic Maybach,4.7,8,Auto-9,4WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV05.5U2A,large car,6,16,24,19,4,No,466
MERCEDES-BENZ S550e,3,6,Auto-7,2WD,Gasoline/Electricity,CA,L2SULEV30/TZEV,California LEV-II SULEV30/TZEV,HMBXV03.0HY1,large car,9,24/54,30/63,26/58,9,Yes,229
MERCEDES-BENZ S550e,3,6,Auto-7,2WD,Gasoline/Electricity,FA,T3B110,Federal Tier 3 Transitional Bin 110,HMBXV03.0HY1,large car,6,24/54,30/63,26/58,9,Yes,229
MERCEDES-BENZ S600,6,12,Auto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HMBXJ06.0U2A,large car,6,13,22,16,2,No,547
MERCEDES-BENZ S600,6,12,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMBXJ06.0U2A,large car,6,13,22,16,2,No,547
MERCEDES-BENZ S65 AMG,6,12,Auto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HMBXJ06.0U2A,small car,6,13,21,16,2,No,553
MERCEDES-BENZ S65 AMG,6,12,Auto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HMBXJ06.0U2A,small car,6,14,21,16,2,No,542
MERCEDES-BENZ S65 AMG,6,12,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMBXJ06.0U2A,small car,6,13,21,16,2,No,553
MERCEDES-BENZ S65 AMG,6,12,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMBXJ06.0U2A,small car,6,14,21,16,2,No,542
MERCEDES-BENZ SL450,3,6,Auto-9,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV03.0U2A,small car,5,20,28,23,5,No,383
MERCEDES-BENZ SL450,3,6,Auto-9,2WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV03.0U2A,small car,6,20,28,23,5,No,383
MERCEDES-BENZ SL550,4.7,8,Auto-9,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMBXV05.5U2A,small car,5,17,25,20,4,No,442
MERCEDES-BENZ SL550,4.7,8,Auto-9,2WD,Gasoline,CA,U2,California LEV-II ULEV,HMBXV05.5U2A,small car,6,17,25,20,4,No,442
MERCEDES-BENZ SLC300,2,4,Auto-9,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HMBXV02.0U2A,small car,6,25,32,27,6,No,324
MERCEDES-BENZ SLC300,2,4,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMBXV02.0U2A,small car,6,25,32,27,6,No,324
MINI Cooper Clubman,1.5,3,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,midsize car,9,25,34,28,6,No,317
MINI Cooper Clubman,1.5,3,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,midsize car,8,25,34,28,6,No,317
MINI Cooper Clubman,1.5,3,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,midsize car,9,25,33,28,6,No,317
MINI Cooper Clubman,1.5,3,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,midsize car,8,25,33,28,6,No,317
MINI Cooper Clubman All4,1.5,3,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5M3X,midsize car,6,22,32,26,6,No,345
MINI Cooper Clubman All4,1.5,3,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV01.5M3X,midsize car,6,22,32,26,6,No,345
MINI Cooper Clubman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5M3X,midsize car,6,22,29,25,5,No,353
MINI Cooper Clubman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV01.5M3X,midsize car,6,22,29,25,5,No,353
MINI Cooper Convertible,1.5,3,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,small car,9,28,37,32,7,Yes,281
MINI Cooper Convertible,1.5,3,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,small car,8,28,37,32,7,Yes,281
MINI Cooper Convertible,1.5,3,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,small car,9,27,36,30,7,Yes,294
MINI Cooper Convertible,1.5,3,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,small car,8,27,36,30,7,Yes,294
MINI Cooper Countryman,1.5,3,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5M3X,midsize car,6,24,33,28,6,No,322
MINI Cooper Countryman,1.5,3,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV01.5M3X,midsize car,6,24,33,28,6,No,322
MINI Cooper Countryman,1.5,3,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5M3X,midsize car,6,25,33,28,6,No,319
MINI Cooper Countryman,1.5,3,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV01.5M3X,midsize car,6,25,33,28,6,No,319
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,small car,9,28,37,32,7,Yes,281
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,small car,9,28,38,32,7,Yes,282
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,small car,8,28,37,32,7,Yes,281
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,small car,8,28,38,32,7,Yes,282
MINI Cooper Hardtop,1.5,3,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV01.5M36,small car,9,27,36,30,7,Yes,294
MINI Cooper Hardtop,1.5,3,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV01.5M36,small car,8,27,36,30,7,Yes,294
MINI Cooper S Clubman,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,22,31,25,5,No,349
MINI Cooper S Clubman,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,22,31,25,5,No,349
MINI Cooper S Clubman,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,23,33,27,6,No,329
MINI Cooper S Clubman,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,23,33,27,6,No,329
MINI Cooper S Clubman ,2,4,Man-6,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,21,30,24,5,No,366
MINI Cooper S Clubman ,2,4,Man-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,21,30,24,5,No,366
MINI Cooper S Clubman ,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,22,31,26,6,No,346
MINI Cooper S Clubman ,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,22,31,26,6,No,346
MINI Cooper S Convertible,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,small car,9,23,32,26,6,No,337
MINI Cooper S Convertible,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,small car,8,23,32,26,6,No,337
MINI Cooper S Convertible,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,small car,9,25,33,28,6,No,315
MINI Cooper S Convertible,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,small car,8,25,33,28,6,No,315
MINI Cooper S Countryman,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,23,32,27,6,No,333
MINI Cooper S Countryman,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,23,32,27,6,No,333
MINI Cooper S Countryman All4,2,4,Man-6,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,21,31,24,5,No,365
MINI Cooper S Countryman All4,2,4,Man-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,21,31,24,5,No,365
MINI Cooper S Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,midsize car,9,22,31,26,6,No,346
MINI Cooper S Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,midsize car,8,22,31,26,6,No,346
MINI Cooper S Hardtop,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,small car,9,23,32,26,6,No,337
MINI Cooper S Hardtop,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,small car,8,23,32,26,6,No,337
MINI Cooper S Hardtop,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0M46,small car,9,25,32,28,6,No,316
MINI Cooper S Hardtop,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0M46,small car,8,25,32,28,6,No,316
MINI Countryman All4,1.5,3,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5M3X,midsize car,6,22,32,26,6,No,345
MINI Countryman All4,1.5,3,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV01.5M3X,midsize car,6,22,32,26,6,No,345
MINI Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5M3X,midsize car,6,23,30,25,5,No,347
MINI Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV01.5M3X,midsize car,6,23,30,25,5,No,347
MINI John Cooper Works Clubman All4,2,4,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0M48,midsize car,6,21,31,24,5,No,367
MINI John Cooper Works Clubman All4,2,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV02.0M48,midsize car,6,21,31,24,5,No,367
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0M48,midsize car,6,23,31,26,6,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV02.0M48,midsize car,6,23,31,26,6,No,339
MINI John Cooper Works Convertible,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0M48,small car,6,22,31,25,5,No,349
MINI John Cooper Works Convertible,2,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV02.0M48,small car,6,22,31,25,5,No,349
MINI John Cooper Works Convertible,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0M48,small car,6,24,32,27,6,No,327
MINI John Cooper Works Convertible,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV02.0M48,small car,6,24,32,27,6,No,327
MINI John Cooper Works Hardtop,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0M48,small car,6,23,32,26,6,No,337
MINI John Cooper Works Hardtop,2,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV02.0M48,small car,6,23,32,26,6,No,337
MINI John Cooper Works Hardtop,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0M48,small car,6,25,32,28,6,No,316
MINI John Cooper Works Hardtop,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV02.0M48,small car,6,25,32,28,6,No,316
MITSUBISHI Lancer,2,4,Man-5,2WD,Gasoline,CA,L2,California LEV-II LEV,HMTXV02.4G9X,small car,5,24,33,28,6,No,322
MITSUBISHI Lancer,2,4,Man-5,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMTXV02.4G9X,small car,5,24,33,28,6,No,322
MITSUBISHI Lancer,2,4,SCV-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HMTXV02.4G9X,small car,5,27,34,30,7,Yes,295
MITSUBISHI Lancer,2,4,SCV-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMTXV02.4G9X,small car,5,27,34,30,7,Yes,295
MITSUBISHI Lancer,2.4,4,SCV-6,4WD,Gasoline,CA,L2,California LEV-II LEV,HMTXV02.4G9X,small car,5,23,30,26,6,No,343
MITSUBISHI Lancer,2.4,4,SCV-6,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HMTXV02.4G9X,small car,5,23,30,26,6,No,343
MITSUBISHI Mirage,1.2,3,CVT,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXV01.2G5P,small car,7,37,43,39,9,Yes,226
MITSUBISHI Mirage,1.2,3,CVT,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXV01.2G5P,small car,7,37,43,39,9,Yes,226
MITSUBISHI Mirage,1.2,3,Man-5,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXV01.2G5P,small car,7,33,41,36,8,Yes,242
MITSUBISHI Mirage,1.2,3,Man-5,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXV01.2G5P,small car,7,33,41,36,8,Yes,242
MITSUBISHI Mirage G4,1.2,3,CVT,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXV01.2G5P,small car,7,35,42,37,8,Yes,237
MITSUBISHI Mirage G4,1.2,3,CVT,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXV01.2G5P,small car,7,35,42,37,8,Yes,237
MITSUBISHI Mirage G4,1.2,3,Man-5,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXV01.2G5P,small car,7,33,40,35,8,Yes,249
MITSUBISHI Mirage G4,1.2,3,Man-5,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXV01.2G5P,small car,7,33,40,35,8,Yes,249
MITSUBISHI Outlander,2.4,4,SCV-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.4G5Y,small SUV,7,25,30,27,6,No,330
MITSUBISHI Outlander,2.4,4,SCV-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.4G5Y,small SUV,7,25,30,27,6,No,330
MITSUBISHI Outlander,2.4,4,SCV-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.4G5Y,small SUV,7,24,29,26,6,No,340
MITSUBISHI Outlander,2.4,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.4G5Y,small SUV,7,24,29,26,6,No,340
MITSUBISHI Outlander,3,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT03.0G5P,small SUV,7,20,27,23,5,No,388
MITSUBISHI Outlander,3,6,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT03.0G5P,small SUV,7,20,27,23,5,No,388
MITSUBISHI Outlander Sport,2,4,Man-5,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.0G5P,small SUV,7,23,29,25,5,No,347
MITSUBISHI Outlander Sport,2,4,Man-5,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.0G5P,small SUV,7,23,29,25,5,No,347
MITSUBISHI Outlander Sport,2,4,SCV-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.0G5P,small SUV,7,24,30,27,6,No,328
MITSUBISHI Outlander Sport,2,4,SCV-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.0G5P,small SUV,7,24,30,27,6,No,328
MITSUBISHI Outlander Sport,2,4,SCV-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.0G5P,small SUV,7,23,29,26,6,No,343
MITSUBISHI Outlander Sport,2,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.0G5P,small SUV,7,23,29,26,6,No,343
MITSUBISHI Outlander Sport,2.4,4,SCV-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.4G5P,small SUV,7,23,28,25,5,No,355
MITSUBISHI Outlander Sport,2.4,4,SCV-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.4G5P,small SUV,7,23,28,25,5,No,355
MITSUBISHI Outlander Sport,2.4,4,SCV-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMTXT02.4G5P,small SUV,7,22,27,24,5,No,368
MITSUBISHI Outlander Sport,2.4,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMTXT02.4G5P,small SUV,7,22,27,24,5,No,368
MITSUBISHI i-MiEV,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,HMTXV00.0E1T,small car,10,121,102,112,10,Elite,0
MITSUBISHI i-MiEV,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,HMTXV00.0E1T,small car,10,121,102,112,10,Elite,0
McLAREN 570GT,3.8,8,Auto-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HMLNV03.8M13,small car,5,16,23,19,4,No,481
McLAREN 570GT,3.8,8,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMLNV03.8M13,small car,6,16,23,19,4,No,481
McLAREN 570S Coupe,3.8,8,Auto-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HMLNV03.8M13,small car,5,16,23,19,4,No,481
McLAREN 570S Coupe,3.8,8,Auto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HMLNV03.8M13,small car,6,16,23,19,4,No,481
NISSAN 370Z,3.7,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAA,small car,6,18,26,21,4,No,426
NISSAN 370Z,3.7,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAA,small car,6,18,26,21,4,No,426
NISSAN 370Z,3.7,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAA,small car,6,19,26,22,5,No,411
NISSAN 370Z,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAA,small car,6,19,26,22,5,No,411
NISSAN 370Z Roadster,3.7,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAA,small car,6,17,24,20,4,No,447
NISSAN 370Z Roadster,3.7,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAA,small car,6,17,24,20,4,No,447
NISSAN 370Z Roadster,3.7,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAA,small car,6,18,25,21,4,No,433
NISSAN 370Z Roadster,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAA,small car,6,18,25,21,4,No,433
NISSAN Altima,2.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HNSXV02.5R5A,midsize car,8,27,39,31,7,Yes,287
NISSAN Altima,2.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HNSXV02.5R5A,midsize car,8,27,39,31,7,Yes,287
NISSAN Altima,3.5,6,SCV-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV03.5N7A,midsize car,6,22,32,26,6,No,347
NISSAN Altima,3.5,6,SCV-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.5N7A,midsize car,6,22,32,26,6,No,347
NISSAN Altima SR,2.5,4,SCV-7,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HNSXV02.5R5A,midsize car,8,26,37,30,7,Yes,297
